LAT,LONG,NAME
31.5887808,-84.8471447,Oakland School (historical)
33.616777,-84.8460493,Fairplay School
33.9273251,-84.8454957,Hershel Jones Junior High School
34.7064711,-84.844385,Hooker School (historical)
34.9620213,-84.8443865,Mount Pleasant School (historical)
32.5573614,-84.8410412,Lynch Road School
31.4737847,-84.8410333,Spring Creek School (historical)
33.3585,-84.8406,Smokey Road Middle School
34.2973157,-84.8402171,Oakdale School (historical)
34.5300868,-84.8393839,Redbud School
31.970436,-84.8393683,Robinson School (historical)
33.2328976,-84.8391014,Grantville Brown School
31.6573896,-84.8357556,Tigner School (historical)
33.7853081,-84.8353039,Connie Dugan Elementary School
34.6598057,-84.8346622,Chatsworth Christian Academy
33.8920482,-84.8332727,Paulding County High School
33.7854793,-84.8331839,South Paulding High School
33.9159365,-84.8321618,Dallas Elementary School
33.910659,-84.8316062,Matthews School
34.4493355,-84.8312132,Sonoraville Middle School
34.6611946,-84.831051,Casey Springs School (historical)
33.8041388,-84.8303944,Austin Middle School
33.3742828,-84.829658,Westside School
34.4532494,-84.8294022,Sonoraville Elementary School
34.5317536,-84.8291058,Pine Grove School (historical)
32.0298789,-84.8285351,Stewart-Quitman High School
34.4494983,-84.8283722,Sonoraville High School
31.6682226,-84.8276999,Mobley School (historical)
33.2353975,-84.8268788,Grantville High School
34.5011988,-84.8266056,Star Institute
33.9076,-84.8255,Chattahoochee Technical Institute
32.1682089,-84.8238135,Louvale School
33.3901157,-84.8193801,O P Evans Middle School
34.8481348,-84.8188295,Sumach School (historical)
33.7278858,-84.8182713,Winston School
34.1814856,-84.8182721,Atco Public School (historical)
33.3731718,-84.8168799,Hill School
34.2267623,-84.8166053,Cass High School
30.7307467,-84.8149203,Dell School
34.7548034,-84.8138288,Spring Place Elementary School
31.3635102,-84.8135327,Liberty Hill School (historical)
30.9526868,-84.8121441,Rock Pond School
31.1524046,-84.8118663,Newberry School (historical)
34.825913,-84.8110513,Franklin School (historical)
31.2607354,-84.810755,New Hope School (historical)
33.3645608,-84.8104908,Newnan High School
34.1498197,-84.8102165,Cartersville Elementary School
34.2792609,-84.8099383,Five Forks School (historical)
34.9581327,-84.8082742,Oak Grove School (historical)
34.6981382,-84.8077172,Center Hill School (historical)
33.3831715,-84.8074353,Elm Street School
34.1734302,-84.8074385,Cartersville Middle School
34.1496,-84.8069,Excel Christian Academy
33.6739981,-84.8057706,Bill Arp Elementary School
34.1648193,-84.8052163,Cartersville Grade School (historical)
31.29379,-84.8051993,Glendale School (historical)
33.3381,-84.8028,Jefferson Parkway Elementary School
32.0537673,-84.8013123,Dowd School
33.3806716,-84.8007684,Newnan Hospital (historical)
33.3781717,-84.8004907,Newnan Junior High School
34.198152,-84.8002159,Cloverleaf School
33.3665053,-84.7996571,Atkinson School
34.8764677,-84.7979957,Northwest School
31.7751636,-84.7971438,Randolph Elementary School
32.2543179,-84.7971466,Providence School (historical)
33.4231706,-84.7966021,Northside School
31.7759969,-84.7965883,Randolph Middle School
31.5648931,-84.7951987,Jonesville School (historical)
34.1720414,-84.7949381,Douglas Street Grade School (historical)
33.4798357,-84.794658,Happy Valley School (historical)
31.7723859,-84.7946437,Andrew College
31.7604418,-84.7940882,Randolph-Clay High School
33.3701163,-84.7929904,Warner School
34.7339707,-84.7910501,Oakland School (historical)
33.681498,-84.7904924,Alexander Comprehensive High School
34.1700971,-84.7904935,Cartersville High School
33.9598245,-84.7893828,W C Abney Elementary School
34.7770253,-84.7888281,Murray County High School
34.7773031,-84.7888281,Murray County High School
31.679889,-84.7882543,Saint Lukes School (historical)
34.6223069,-84.7874383,East Point School (historical)
33.659554,-84.7863255,The Kings Way School
31.0932395,-84.7860323,Twilight School (historical)
33.3645608,-84.7832678,Central High School
34.9425775,-84.7827178,Colvard School (historical)
33.3603944,-84.7816011,Fairmount School
33.3301173,-84.7816008,Summer Hill School (historical)
34.7798031,-84.7799389,Murray Junior High School
34.360092,-84.7791039,Rock Creek School (historical)
34.4478673,-84.7788261,Donaldson School (historical)
32.0076573,-84.7777004,Humber School (historical)
34.7681367,-84.777161,Chatsworth Elementary School
33.8292724,-84.7749371,P B Ritch Junior High School
32.0126572,-84.7749226,Ben Daniel School (historical)
32.3043158,-84.7724248,Chattahoochee County Education Center
33.8770995,-84.7710163,Hiram High School
33.4228928,-84.7699346,Bible School
33.5103907,-84.7696575,County Line School (historical)
31.3074011,-84.7688092,Oak Grove School (historical)
33.2842852,-84.7685445,Moreland School
33.6820536,-84.7654916,Dorsett Shoals Elementary School
33.9039927,-84.7632705,Maybelline McGarity Elementary School
33.8595,-84.7627,Sam Panter Elementary School
34.7073049,-84.7616046,Lower Oak Grove School (historical)
31.1426829,-84.7599202,Kimbrel School (historical)
33.4284482,-84.7585455,Heritage School
34.8259133,-84.7585496,Eton Elementary School
34.8259133,-84.7585496,Eton High School (historical)
34.1248205,-84.7579926,Emerson School
34.9011895,-84.7579945,Halls Chapel School (historical)
32.1754311,-84.7579785,Walnut Grove School (historical)
34.0113,-84.7565,Floyd L Shelton Elementary School at Crossroad
34.6342513,-84.7554929,Sugar Creek School (historical)
33.8795488,-84.7535478,Hiram Elementary School
33.712053,-84.7524357,Arbor Station Elementary School
33.7487189,-84.7513248,Douglasville School (historical)
32.1026551,-84.7510335,Pleasant Valley School
33.4353926,-84.7507675,Madras School
32.2559846,-84.7499232,Friendship School
33.8335,-84.7497,J A Dobbins Middle School
32.6834689,-84.7493723,Laney School
32.2201523,-84.7482562,Green Hill School (historical)
33.9392696,-84.7474369,East Paulding Middle High School
33.7578854,-84.7468802,John W Stewart Middle School
34.2820388,-84.7457693,White School
32.3623688,-84.7440922,Kingsville School (historical)
33.7431635,-84.7435468,Douglas County Comprehensive High School
33.8341,-84.7426,JA  Dobbins Middle School
31.2446252,-84.7399195,Hardy School (historical)
32.6848579,-84.7354831,Waverly Hall Elementary School
33.2073429,-84.7352096,Luthersville Elementary School
34.6961943,-84.7332702,Ramhurst Graded School (historical)
32.1457099,-84.7329778,Pine Grove School (historical)
31.4401754,-84.7326968,Arlington Elementary School
30.9751865,-84.7321416,Oak Academy
34.2967607,-84.73188,Hickory Log Vocational School
34.3425927,-84.7313245,Pine Log School
31.1676825,-84.7313082,Miller County High School
33.7548298,-84.7293799,L W Burnett Elementary School
31.563227,-84.7276969,Calhoun County High School
33.7551076,-84.7274354,Eastside Elementary School
32.0315459,-84.7274215,Horton School (historical)
31.1699046,-84.7260302,Miller County Junior High School
31.1704602,-84.7254747,Miller County Elementary School
31.3051792,-84.7251968,Southwest Georgia Academy
34.5070325,-84.7249354,Liberty School (historical)
32.4706975,-84.7238163,Favorsville School (historical)
31.4418421,-84.7196408,Calhoun County Elementary School
31.9865472,-84.7176988,Pataula School (historical)
33.0179043,-84.7174292,Greenville Elementary School
33.6959422,-84.7171571,Chapel Hill Middle School
33.6967756,-84.7171571,Chapel Hill Elementary School
33.8342,-84.7147,Youth Christian School
31.2626804,-84.7138076,Gordon School (historical)
33.8529,-84.7127,TLC Christian School
34.5670311,-84.7107686,Oakman School (historical)
33.2717857,-84.7099317,Whiteoak School (historical)
33.0284595,-84.7096513,Greenville High School
31.6101698,-84.7088078,Manry School (historical)
32.9576283,-84.707984,Union Hill School (historical)
34.1434311,-84.7046577,Bethany School (historical)
31.2418476,-84.7043628,Jeterville School (historical)
32.5481951,-84.704094,Crossroads School
33.7745514,-84.7035462,Beulah Elementary School
33.7798291,-84.7029907,Beulah School
34.8031366,-84.7013251,Cool Spring School (historical)
33.3906,-84.7009,Arnall Middle School
32.4095893,-84.6999254,Pine Knot School (historical)
33.3501,-84.6976,Poplar Road Elementary School
33.7356636,-84.6968791,Chestnut Log Middle School
34.4398153,-84.6968796,Fairmount Elementary School
34.0259,-84.6965,Durham Middle School
33.2570638,-84.6957645,Callum School (historical)
34.0326004,-84.6952137,Christ Our Savior Lutheran School
33.9709,-84.6941,Lost Mountain Middle School
33.8941834,-84.6923692,Varner School
34.3417595,-84.6918788,Oak Hill School (historical)
33.9766,-84.6869,Dominion Chrisitan High School
31.2151815,-84.6865846,Pine Hill School (historical)
33.6239994,-84.6835448,Cedar Grove School
33.7409411,-84.6827123,Mount Carmel School
32.0282133,-84.6826982,Hesters School (historical)
34.064544,-84.6816021,Acworth School
34.0675996,-84.6810464,Acworth Christian School
34.1195427,-84.6804906,Rock Hill School (historical)
32.8867971,-84.6804826,Warm Springs Elementary School
31.2335144,-84.6804733,Harmony School (historical)
33.8953817,-84.6796574,John McEachern High School
33.8953817,-84.6791019,John McEachern School
33.8706601,-84.677435,Compton Elementary School
33.8564938,-84.6763239,Powder Springs Elementary School
34.4762004,-84.6760448,Bobo School (historical)
34.014823,-84.6735466,Lewis School
33.3876162,-84.6735428,Longstreet School (historical)
34.419813,-84.6729893,Forest Hill School (historical)
33.3840052,-84.6721538,Ebenezer School (historical)
33.5306682,-84.6713216,Palmetto High School
31.1335166,-84.6710286,Grimes School (historical)
34.0842658,-84.6704906,North Metro Technical School
33.5251127,-84.6688215,Riley School
31.3735107,-84.6685284,Hillside School (historical)
34.3928693,-84.6677114,Salacoa School (historical)
33.8759376,-84.6674349,Tapp Middle School
33.9695463,-84.666602,Due West School
33.9328806,-84.6652129,Still School
33.2890077,-84.6640973,Blackjack School (historical)
34.0020454,-84.6621575,North Cobb Christian School
32.0912675,-84.6621424,Richland Elementary School
33.5153908,-84.661599,Palmetto Elementary School
33.7862177,-84.6613232,Lithia Springs Elementary School
33.7820511,-84.6604899,Turner Middle School
32.2587633,-84.660199,Saint Mathews School
32.553473,-84.6588148,Pine Grove Academy (historical)
33.7209415,-84.6582672,Factory Shoals Elementary School
33.7553852,-84.6582674,Lithia Springs Comprehensive High School
33.795662,-84.6571565,Annette Winn Elementary School
33.4473369,-84.6565984,Rock Springs School (historical)
31.1982375,-84.6557503,McLendon School (historical)
33.1301235,-84.6521509,Sunnyside School
33.6348324,-84.6515997,Arlington School
32.9834612,-84.6507604,Cedar Rock School (historical)
34.1019,-84.6506,Harvest Baptist School
33.8445495,-84.6502122,Clarkdale Elementary School
34.0373224,-84.6502126,North Cobb High School
33.3597,-84.6499,Willis Road Elementary School
34.0426001,-84.6485458,Awtery Middle School
33.4643,-84.6467,Cannongate Elementary School
33.8278833,-84.6438231,Garrett Middle School
34.6628626,-84.642989,Ridgeway School (historical)
33.6405,-84.6419,Arlington Christian School
30.9765756,-84.6354719,Bainbridge Air Base Contract School (historical)
33.8153836,-84.6346561,Austell Elementary School
33.9023257,-84.6346565,Dowell School
30.7357473,-84.6346377,Faceville School (historical)
33.8420997,-84.63411,Copper Middle School
33.8141,-84.6333,Cumberland Charter Area Middle School
33.9881569,-84.6329902,Pine Mountain Middle School
33.5529,-84.6277,Bear Creek Middle School
31.112406,-84.6274162,Jones-Babcock School (historical)
34.0336,-84.6273,Kennesaw Elementary School
33.4115046,-84.6238194,Liberty Hill School (historical)
33.8334,-84.6236,Cumberland Christian Academy
34.0578774,-84.6235451,Baker School
32.8581872,-84.6227029,Meriwether County Training School (historical)
33.3948384,-84.6213192,Immanuel Bible College
33.2395647,-84.6210401,Farmdale School (historical)
33.5726117,-84.6199317,Evoline C West Elementary School
32.8548539,-84.6196472,Manchester Grade School (historical)
33.92,-84.6195,Cheatham Hill Elementary School
32.8545761,-84.6190917,Manchester Public School (historical)
32.8590205,-84.6188139,Manchester High School
34.363148,-84.6179877,Garland Mountain School (historical)
32.8640204,-84.6171472,Manchester Middle School
34.4689787,-84.6165984,Ludville High School (historical)
31.7629431,-84.6165854,Randolph Southern School
34.0195449,-84.616323,Kennesaw School
33.3645614,-84.6152076,Pond View School (historical)
33.9865,-84.6152,Devereux Georgia Treament Network School
31.2243481,-84.6138047,Widners School (historical)
32.859576,-84.6129805,Manchester Elementary School
32.8556873,-84.612147,Callaway Public School (historical)
34.0962098,-84.6116001,Oak Grove School
33.8926,-84.6105,Smitha Middle School
33.8820484,-84.6102115,Hollydale School
31.977382,-84.6101963,Greenfield Academy
33.8351052,-84.6096557,South Cobb High School
31.5315622,-84.6004712,Singleton Junior High School
33.4295,-84.6,Kedron Elementary School
34.0285,-84.5998,Saint Catherine of Siena Catholic School
32.812633,-84.5996462,Valley Grove Academy (historical)
32.8773534,-84.5990914,Eberneza School (historical)
32.8906864,-84.5985359,Bethesda School (historical)
33.3051186,-84.59854,East Coweta School
33.4753919,-84.5979858,Tyrone Elementary School
34.0881545,-84.5977109,Harvest Christian Academy
33.6512209,-84.5971541,Cliftondale Elementary School
34.0270447,-84.5971558,Big Shanty School
33.4651144,-84.5971523,Crestwood Christian Academy
33.4317,-84.597,Kedron Elementary School
33.4753919,-84.5965969,Hopewell Academy (historical)
32.8829089,-84.594369,Campbell School (historical)
30.9154659,-84.5940816,West Bainbridge Middle School
33.4084492,-84.5921517,Peachtree City Elementary School
34.0234,-84.5913,Kennesaw Charter School
33.3120629,-84.590762,Standing Rock School (historical)
34.1300979,-84.5896548,Boston School
33.1437345,-84.5893715,McCrary School
33.8128836,-84.5879886,Skyview Elementary School
30.9218547,-84.5871369,West Bainbridge Elementary School
34.546477,-84.5865976,Ball Creek School (historical)
34.0360023,-84.5842513,Science Building
33.4778919,-84.5838188,Little Vine School (historical)
34.1414,-84.5837,Bascomb Elementary School
33.8242722,-84.5827107,Mableton Elementary School
31.8018313,-84.582696,Lay School (historical)
34.0372929,-84.5819909,Recreation Center
33.8064948,-84.5818773,Pebblebrook High School
33.5142,-84.5815,Our Lady of Victory Catholic School
33.5645563,-84.5810418,Campbell High School
34.6228641,-84.5807643,Oak Hill School (historical)
33.264842,-84.5793725,Eastside School
33.5603898,-84.579375,Fairburn Elementary School
33.6914977,-84.5790987,Westlake High School
33.9431579,-84.5782665,Burruss School
33.8953814,-84.5774331,Milford School
33.9473244,-84.5774332,Al Burruss School
32.9856839,-84.5771474,Woodbury Elementary School
